Epoch,Train Loss,Test Loss,RMSE
1,0.023518802838312362,0.016216453801961815,0.12734384084816122
2,0.015439444560290722,0.015208141997465393,0.12332129579867945
3,0.01430193767223575,0.013748697493375029,0.11725483995714218
4,0.013689903522935988,0.013452174515053174,0.11598350966862994
5,0.01328448248131342,0.0132742840269307,0.11521407911766123
6,0.01300559028493175,0.013117248519450406,0.11453055714284466
7,0.012796483412854793,0.012821095726219384,0.11323027742710597
8,0.012637258852638965,0.012634773392239115,0.11240450788219801
9,0.012502385162475593,0.01247369350839271,0.11168569070562581
10,0.012389818102578526,0.012315767958602989,0.11097642974345043
11,0.012276971058887653,0.012417346094212302,0.1114331462995293
12,0.012180945590504016,0.01207078690861695,0.10986713297714176
13,0.012092652727426167,0.012043908376103946,0.10974474190640728
14,0.012014862698482703,0.011869216876729146,0.10894593556773537
15,0.01195042734877248,0.011748221888885574,0.1083892148181062
16,0.011875614501167154,0.012067955962665538,0.10985424872377735
17,0.01182330498286697,0.012074148086133035,0.10988242846849097
18,0.011775751955113949,0.011669086161088204,0.10802354447567532
19,0.011733627926906466,0.011740670655182951,0.10835437533936021
20,0.011717237586798261,0.011675593256413501,0.10805365915328134
21,0.011646526841104864,0.011443501193327125,0.10697430155568731
22,0.011603293260152801,0.011672475997537941,0.10803923360306635
23,0.011572208588420965,0.011623453424748307,0.10781212095468815
24,0.01154557799134007,0.011400046157920667,0.10677099867436225
25,0.01151733933448564,0.011617374487607161,0.107783924996296
26,0.011474680527373549,0.011616580449922656,0.10778024146346424
27,0.011459266009885422,0.011379244290061721,0.10667354072150095
28,0.01147380461618257,0.01170700239186564,0.10819890199011097
29,0.011399422452602285,0.011398561325691016,0.10676404509801517
30,0.01138130571924532,0.011203444796709408,0.10584632632599683
31,0.011370834047740681,0.011584869744309827,0.10763303277484021
32,0.011343445246107482,0.011572720177557538,0.1075765782015655
33,0.011321711031093896,0.011554038621786515,0.10748971402783856
34,0.011304440322178508,0.011179672450233958,0.10573397018098751
35,0.011273947818541916,0.011473552177263195,0.1071146683571545
36,0.011271062250643489,0.011385811884878357,0.10670431989792334
37,0.011270511227740025,0.011659168222999321,0.10797762834494616
38,0.011227363175363133,0.011247104747873337,0.10605236795033544
39,0.011219448827076017,0.011216969528747423,0.10591019558450179
40,0.011204320371297835,0.011389302630397492,0.10672067573997783
41,0.010606036697731098,0.010692059019944928,0.10340241302767034
42,0.010563532607578571,0.010648576951787513,0.10319194228130175
43,0.010543972295213486,0.010577921939571001,0.10284902498113924
44,0.010524295397132837,0.010690149822404684,0.10339318073453725
45,0.010510880097386795,0.010508747256296838,0.10251218101424259
46,0.01049406308852114,0.01052976058980481,0.10261462171544955
47,0.010482317269410608,0.010572976205752522,0.10282497851082938
48,0.010476137560189414,0.010656831260292423,0.10323192946124965
49,0.01045740649000287,0.010488620440268156,0.1024139660411028
50,0.010450061703327414,0.01051081816541715,0.10252228131200139
51,0.010439629759481584,0.010546451470969076,0.10269591749903731
52,0.010433139656613147,0.0105271063678386,0.10260168793854514
53,0.010423505157484953,0.010733443232210245,0.10360233217553669
54,0.01041251000728744,0.010534944594956153,0.10263987819047796
55,0.010403065057589833,0.010393892003052132,0.10195043895468098
56,0.0104009151689893,0.010456661473000886,0.1022578186399499
57,0.010387138031808412,0.010468124399683604,0.1023138524330093
58,0.010383171026467419,0.01043268940244129,0.10214053750808878
59,0.01037791157046577,0.010432269792039315,0.10213848340385379
60,0.010365499975258463,0.010539531931356884,0.10266222251323455
61,0.010373286891060646,0.010522138505082018,0.10257747562248751
62,0.010035100426120607,0.010117756920731186,0.10058706139822947
63,0.010014356292042788,0.010163807908623208,0.10081571260782324
64,0.010003467924689978,0.010089685789948325,0.10044742799070729
65,0.009994176725354385,0.010083868562740647,0.10041846723955035
