Epoch,Train Loss,Test Loss,RMSE
1,0.09451092445370933,0.07581332051149411,0.2753421880342606
2,0.07303989994939339,0.07223328136295465,0.2687624999194543
3,0.06953649854444634,0.06907109792760194,0.26281380847969527
4,0.06793160034993434,0.067109408473205,0.25905483680719993
5,0.06677154852239231,0.06592599257053704,0.25676057440841077
6,0.06595741419761982,0.06540094668417663,0.2557360879582243
7,0.06543251743406726,0.06505389063798774,0.25505664201895967
8,0.0650437815992881,0.06449738387100552,0.2539633514328505
9,0.06465447335454647,0.06441794919489895,0.2538069132133696
10,0.06459542718724257,0.0651757555697006,0.2552954280234971
11,0.0641749498321848,0.06371833630558009,0.25242491221268176
12,0.06394663401320734,0.06474492759132747,0.2544502458071665
13,0.06372191629602703,0.06622216439303472,0.2573366751806565
14,0.06368127792944162,0.06405937844251336,0.25309954255690265
15,0.06346507928412741,0.06349549575485529,0.25198312593278005
16,0.06336343212597208,0.06383915438587412,0.25266411376741676
17,0.06323873810620126,0.06310335570859804,0.25120381308530737
18,0.06333046382993472,0.06305365590426014,0.2511048703316209
19,0.06306996670934155,0.06362135939252057,0.2522327484537259
20,0.06297526819526442,0.0630619708245267,0.25112142645446783
21,0.06289073450569002,0.06307934672044632,0.25115602067329845
22,0.062858117988705,0.06303399899060512,0.2510657264355394
23,0.06280601829615702,0.06298184220888486,0.2509618341678369
24,0.06268476428832793,0.06282596562402598,0.2506510834287895
25,0.06265516401177344,0.0629270207651639,0.2508525877186917
26,0.06257633041620457,0.06284892397735958,0.2506968766805035
27,0.06256532400819635,0.06305964578229842,0.25111679709310253
28,0.06267871128591808,0.06317040720741682,0.25133723800387564
29,0.06244610016695735,0.06283846334167388,0.2506760126970147
30,0.062430978775333934,0.06313844645258813,0.25127364854394924
31,0.060862436236978686,0.0612338171992672,0.24745467706080482
32,0.0607556666061598,0.06116389218912352,0.24731334818226758
33,0.06068939003404885,0.06104905650123231,0.24708107272964538
34,0.06065087334006936,0.060909004864292696,0.2467974976864488
35,0.06060579004940301,0.06088024792765138,0.24673923062142222
36,0.0605580341913384,0.06076228364489823,0.24650006824522022
37,0.06052619782736388,0.06091057432726374,0.24680067732334882
38,0.060489128176841434,0.060960591666807194,0.24690198797662039
39,0.06047909897663277,0.060700299923184084,0.24637430856967227
40,0.06054196158631682,0.06592557255479341,0.2567597564938739
41,0.060515374498897406,0.06087303233846754,0.2467246082952966
42,0.06039827149937774,0.06081423761178453,0.2466054289990075
43,0.06038640595936217,0.06073086615209713,0.2464363328571847
44,0.060355892187302626,0.06067792989001582,0.2463289059164917
45,0.0603229944649081,0.06088416346892962,0.2467471650676652
46,0.060301697473845124,0.06058947494358997,0.24614929401399868
47,0.06027485410682462,0.060700992568531516,0.24637571424255986
48,0.06026376254963971,0.060713173992105685,0.24640043423684482
49,0.060259056076464285,0.06040722869239336,0.2457788206749991
50,0.06024352802198985,0.060510254105652195,0.24598832107572138
51,0.0602194195578523,0.060467100196614956,0.24590059006967624
52,0.06018814574338846,0.06064394673931978,0.2462599170375069
53,0.06018932732797278,0.0604039126351506,0.2457720745633047
54,0.06015584940132624,0.06042101293032949,0.24580686103184649
55,0.060160798623632036,0.06062535710333414,0.2462221702108365
56,0.059339187913757856,0.05974557088569903,0.24442907127774108
57,0.05930192388385699,0.059784472658826,0.24450863514163665
58,0.059270481117410824,0.05971319638394772,0.2443628375673104
59,0.05925190584207425,0.059644629827944676,0.24422250065860981
60,0.05923574779659586,0.059689350350718554,0.24431404042894989
61,0.05921890441017978,0.059563108523135955,0.24405554393034376
62,0.05919383591417604,0.05948806852740215,0.2439017599924243
63,0.05919413717827614,0.059786556309127596,0.24451289599758863
64,0.05916653182468092,0.05965555321094231,0.24424486322324634
65,0.059156078948146236,0.05945177383660239,0.24382734431683906
66,0.05914347362611798,0.05956283580700031,0.24405498521234986
67,0.05913110152862085,0.05957817743861117,0.24408641387551905
68,0.05911570400340722,0.059470377392528743,0.2438654903682125
69,0.059106126110945505,0.05955431541373019,0.2440375286994404
70,0.059103672357174224,0.059621934665612705,0.24417603212766953
71,0.059080567055126404,0.059565691398655654,0.24406083544611507
72,0.05865527421663207,0.05915178503890428,0.2432113998950384
73,0.05863108685229885,0.05924278629672764,0.2433984106290089
74,0.05861907955188021,0.0590979443533329,0.24310068768584941
75,0.05860475683695352,0.05913360633724077,0.2431740247996088
76,0.058590915092456994,0.05915970291257683,0.24322767711051477
77,0.058583619318161854,0.059044227505872696,0.24299017985480956
78,0.058572667966635864,0.05909777803693274,0.24310034561253246
79,0.05856727504879299,0.05905135191892387,0.24300483929116282
80,0.058554893465268126,0.05904002418844538,0.24298153055005103
81,0.05854373061496507,0.059023934845974,0.24294842013475618
82,0.05854093472924574,0.05909375607160167,0.24309207323893076
83,0.05853098897226297,0.05901198723584302,0.2429238301110927
84,0.058521058564771154,0.05891077553255881,0.24271542087918271
85,0.05851245071674212,0.05902160034524754,0.24294361556799046
86,0.05851339664919781,0.05905409765557066,0.24301048877686465
87,0.05849860279768351,0.05896933012534275,0.2428360148852364
88,0.05848801585001971,0.05897567021256586,0.24284906879081472
89,0.0584847090858216,0.05911349126214535,0.24313266185797694
90,0.058476524208698005,0.05901362246743104,0.2429271958168353
91,0.058242563563965545,0.058770615292006265,0.24242651524122988
92,0.05823047614359108,0.05873011504342573,0.2423429698659025
93,0.05822311574889283,0.05872814780718272,0.24233891104645724
94,0.0582177926094957,0.05874768511078577,0.2423792175719399
95,0.05821296749786553,0.05874268838989862,0.24236890970150982
96,0.05820559030627708,0.058782392775493984,0.24245080485635429
97,0.05820145513037249,0.058709936698083255,0.24230133449505237
98,0.05819372219207644,0.05871811037691782,0.24231820067200446
99,0.05818873392366704,0.058719798658521914,0.24232168425157893
100,0.058185411548702305,0.05869884976865165,0.24227845502366002
