Epoch,Train Loss,Test Loss,RMSE
1,0.08696791645529373,0.07337092599707042,0.27087068131687936
2,0.07192859679311112,0.07025427249133746,0.265055225361315
3,0.06979552343315037,0.0689737946990585,0.26262862505648255
4,0.06865290977795485,0.06809914361475465,0.2609581261711439
5,0.06780693811589762,0.06973303747613527,0.2640701374183292
6,0.06728354097818154,0.07009416336336352,0.2647530233318659
7,0.0667723354097962,0.06606186679069194,0.2570250314477015
8,0.066428742011461,0.0658825253383478,0.25667591499466363
9,0.06637586803177394,0.0661603670162084,0.25721657609144943
10,0.0660228129935848,0.06592324296449463,0.256755219936216
11,0.06786154904278087,0.07387117408269901,0.27179252028468154
12,0.06701864553947401,0.0667161054350082,0.25829460976762214
13,0.06605393379786174,0.06589766448863264,0.2567054040892646
14,0.06572041874593212,0.0659784910063665,0.25686278634003507
15,0.06296932086155513,0.06285578629916116,0.25071056279933873
16,0.06260784104681379,0.06313588062853266,0.2512685428551148
17,0.062469034204296045,0.06270030520276178,0.2504002899414491
18,0.062343459223404646,0.06216733564279834,0.24933378359700545
19,0.06225902041086032,0.06242768671606993,0.24985533157423304
20,0.06222817021048984,0.06240252854895782,0.24980498103312077
21,0.0621506486675998,0.06220926560368372,0.24941785341808176
22,0.062116398235387525,0.06250592064184687,0.250011841003275
23,0.062030104437840836,0.06233115700221518,0.24966208563219042
24,0.062000079308710765,0.0633172609336805,0.2516292131960844
25,0.06067841733927845,0.061462155710026514,0.24791562215807722
26,0.060559777436294225,0.060979627430710864,0.24694053419945228
27,0.060491501326855594,0.06110509504343614,0.24719444784103897
28,0.06045310621972258,0.06090957932625633,0.24679866151633872
29,0.06038821908663114,0.06070087393795892,0.24637547349109026
30,0.06035667719448158,0.06089599126744237,0.24677113134935855
31,0.06029785556010569,0.060845832029409935,0.24666947932285813
32,0.06028030706381142,0.0606013127147798,0.2461733387570226
33,0.060224862257582466,0.060594836049268505,0.24616018372041507
34,0.060219304550985654,0.060740963861302115,0.24645681946601136
35,0.06017869657552881,0.0606729497823212,0.24631879705438883
36,0.060145145099661214,0.0606320932760643,0.2462358488848939
37,0.06011423074207135,0.0603929744644448,0.2457498208838509
38,0.0601002670443212,0.06044436193676101,0.24585435106330947
39,0.060086218154991086,0.06044159791247286,0.24584872973532498
40,0.060057178903355095,0.06042287795065228,0.24581065467276286
41,0.060020646429527244,0.06032257563206132,0.24560654639496343
42,0.06001070620864225,0.06044159016833784,0.24584871398552777
43,0.059997938460515446,0.060478270645794065,0.24592330236436333
44,0.05997104693423127,0.06041552019212462,0.2457956879038455
45,0.05996036084309426,0.06041867555225469,0.2458021064845757
46,0.05993773089465441,0.060321908662363324,0.24560518859006894
47,0.05991399993516344,0.06033517803910811,0.24563220073741981
48,0.05922093806758152,0.059768526043492254,0.24447602345320543
49,0.059175902258629946,0.059693138231986555,0.24432179238043125
50,0.05915111343032355,0.05946625373452574,0.24385703544192802
51,0.05912786194520625,0.05960634731279383,0.24414411177170303
52,0.059111359836021685,0.05962143119241484,0.244175001161902
53,0.05909678937738715,0.0594623353997674,0.24384900122774217
54,0.05907271116074937,0.05951770835732197,0.243962514246189
55,0.059061329267689804,0.05952766879883993,0.243982927269184
56,0.05905124905873909,0.05945372358974754,0.24383134250901287
57,0.05903565342622715,0.0595912379060868,0.24411316618750165
58,0.05902392282060618,0.05957000038732176,0.2440696629803093
59,0.05900619805779398,0.05944634334988209,0.24381620813613292
60,0.058993906875954225,0.0594014999779104,0.24372422936160942
61,0.058978931116270644,0.05952061748508664,0.24396847641670152
62,0.05897488988663018,0.05944434569616391,0.2438121114632411
63,0.058954363449665925,0.05945620216600372,0.24383642501891245
64,0.05894017264350874,0.05938411847368047,0.24368856861510854
65,0.058924241316869165,0.05936465732772058,0.243648634980212
66,0.0589167867138696,0.05942175844925117,0.2437657860513882
67,0.05890872741629611,0.059399687758008336,0.243720511566032
68,0.05889313536378199,0.059390906217333846,0.2437024953038722
69,0.05888218045985604,0.059375648392566684,0.24367118909006596
70,0.05888246834428595,0.05955316535265671,0.24403517236795336
71,0.05886456592666286,0.05928962213601388,0.24349460391559785
72,0.058864359682198726,0.05934243629761744,0.24360303014867743
73,0.058850492351415123,0.059337525593849944,0.24359295062429442
74,0.05884448165472309,0.05933239584114739,0.24358242104295497
75,0.05883288216291476,0.05930865066421438,0.2435336746000733
76,0.05882178814279372,0.05919776477253506,0.24330590780442438
77,0.0588184592596406,0.0591813237432001,0.24327211871318113
78,0.05880159330461607,0.059259684332279225,0.24343312086131424
79,0.058801455028123124,0.05926266119123192,0.24343923511059576
80,0.05879334988616142,0.059564472982535456,0.2440583393013553
81,0.05877771714634427,0.05930994669413678,0.24353633546995976
82,0.058771235303617615,0.059299632107671724,0.24351515786018685
83,0.058762644416067905,0.059254671384086556,0.243422824287466
84,0.05836420269848757,0.05895927453756051,0.24281530952055003
85,0.05834455139746101,0.05894825473695345,0.24279261672660774
86,0.058332044930571245,0.05882953542523773,0.24254800643426805
87,0.058325570535485226,0.05890182040365294,0.2426969723825432
88,0.05832087881844904,0.05885802943153864,0.24260673822369122
89,0.05830779188092122,0.05884161517774876,0.24257290693263492
90,0.05830385918033934,0.05883009802509399,0.24254916620160538
91,0.058295883876473845,0.05882152012755852,0.24253148275545286
92,0.05829265445609443,0.05880275961027397,0.2424928032133613
93,0.05828229131780241,0.05885211054533336,0.2425945393971871
94,0.058275532642488324,0.05874309420585969,0.24236974688656934
95,0.05827104401113553,0.05876373343845062,0.24241232113580907
96,0.058265656000927056,0.058797465524406116,0.24248188700273288
97,0.05825647211157828,0.05883170412866836,0.24255247706149768
98,0.05825192311908707,0.058793551971561345,0.24247381708456966
99,0.058247524153523224,0.05880392080520816,0.2424951974889568
100,0.058243753037881804,0.058746412137175796,0.24237659156192415
