Epoch,Train Loss,Test Loss,RMSE
66,0.07090993805339575,0.07150842084414517,0.2674105847645997
67,0.07089818836651322,0.07149360528409673,0.2673828814342772
68,0.07089006337406285,0.07135629570588504,0.26712599219447936
69,0.07087346344851447,0.07131575343472882,0.26705009536551155
70,0.07086014279407962,0.07138141365889202,0.2671730032374005
71,0.07085083648286075,0.07135826175721036,0.26712967217666095
72,0.07083864461436343,0.07125868844787381,0.2669432307586649
73,0.07082667154753079,0.07137542521684008,0.26716179595301437
74,0.07081796159701688,0.07128414451424127,0.26699090717520935
75,0.0708037601817824,0.0713000527771601,0.26702069728236444
76,0.07080216160081185,0.07117619507631212,0.26678867119184824
77,0.07078260945108052,0.07128347487436154,0.2669896531222915
78,0.07077825330110957,0.0711579609273217,0.2667544956084559
79,0.07077987638972115,0.07119472412801155,0.2668233950162758
80,0.07076241017168056,0.07123469563864902,0.26689828706578284
81,0.07074817525741658,0.07122176199350551,0.2668740564264453
82,0.07074325226583676,0.07130822117755264,0.2670359922885914
83,0.0707323329563475,0.07127019386768857,0.2669647802008508
84,0.07072413543127903,0.07116862452785093,0.2667744825275666
85,0.07033002085623699,0.07080267826376294,0.2660877266312051
86,0.07031552362839655,0.0707382417254582,0.2659666176899992
87,0.07029797872824531,0.07081816384297845,0.26611682367520184
88,0.07029217762660177,0.07087799219781563,0.2662292098884261
89,0.0702887953478952,0.07083045899338715,0.266139923711921
90,0.07027884421735092,0.07080708611813409,0.26609600921121324
91,0.07027549652280875,0.07085798695720114,0.266191635776185
92,0.07026668395902354,0.07070525091017665,0.26590458986293686
93,0.07025576839061638,0.07079751251619745,0.2660780196036445
94,0.07024780877460396,0.07085754641225304,0.2661908082790483
95,0.07024315423188054,0.07069567179641469,0.26588657693914275
96,0.07023712990552047,0.07083084321305758,0.2661406455486602
97,0.07023268171174324,0.07075538628988243,0.26599884640705196
98,0.07022820738424129,0.07077506069528497,0.26603582596200265
99,0.0702212297882302,0.07081914354158675,0.2661186643991487
100,0.07021730627829857,0.07072888207696088,0.26594902157549083
